split,file,feature,norm,exact,max_abs_error
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,1.1406450271606445
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.7057037353515625
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.37450313568115234
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.6391143798828125
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.7171039581298828
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.698310375213623
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.6596465110778809
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.7731246948242188
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.267962455749512
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8141717910766602
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.4707026481628418
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.5694999694824219
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.47280406951904297
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.6306562423706055
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.31171321868896484
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.4697532653808594
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.4928255081176758
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.6259899139404297
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.5935592651367188
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.7731246948242188
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.267962455749512
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8141717910766602
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.4707026481628418
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.5694999694824219
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.47280406951904297
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.6306562423706055
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.31171321868896484
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.4697532653808594
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.4928255081176758
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.6259899139404297
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.5935592651367188
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.7731246948242188
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.267962455749512
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8141717910766602
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.4707026481628418
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.5694999694824219
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.47280406951904297
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.6306562423706055
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.31171321868896484
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.4697532653808594
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.4928255081176758
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.6259899139404297
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.5935592651367188
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,distance_from_center,norm_2026-09-22.npz,False,2.361071825027466
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,distance_from_center,norm_2026-09-23.npz,False,2.604224443435669
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8054156303405762
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.5592050552368164
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.6454706192016602
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.46184229850769043
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.7941770553588867
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.40393543243408203
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.46690845489501953
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.5089731216430664
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.6948981285095215
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.7345948219299316
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,distance_from_center,norm_2026-09-22.npz,False,2.361071825027466
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,distance_from_center,norm_2026-09-23.npz,False,2.604224443435669
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8054156303405762
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.5592050552368164
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.6454706192016602
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.46184229850769043
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.7941770553588867
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.40393543243408203
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.46690845489501953
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.5089731216430664
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.6948981285095215
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.7345948219299316
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-22.npz,False,2.361071825027466
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-23.npz,False,2.604224443435669
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8054156303405762
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.5592050552368164
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.6454706192016602
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.46184229850769043
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.7941770553588867
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.40393543243408203
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.46690845489501953
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.5089731216430664
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.6948981285095215
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.7345948219299316
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.5396976470947266
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.348299980163574
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.971893310546875
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.641204833984375
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,1.1304731369018555
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,1.0750885009765625
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.5295047760009766
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.4051666259765625
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.6951503753662109
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.7848310470581055
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.9160404205322266
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.7293167114257812
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.5396976470947266
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.348299980163574
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.971893310546875
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.641204833984375
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,1.1304731369018555
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,1.0750885009765625
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.5295047760009766
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.4051666259765625
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.6951503753662109
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.7848310470581055
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.9160404205322266
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.7293167114257812
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.5396976470947266
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.348299980163574
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.971893310546875
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.641204833984375
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,1.1304731369018555
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,1.0750885009765625
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.5295047760009766
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.4051666259765625
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.6951503753662109
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.7848310470581055
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.9160404205322266
